,Dist_Code,Year,State_Code,State_name,Dist_name,ANNUAL,avg_rain,Nitrogen,POTASH,PHOSPHATE,DYSTROPEPTS,FLUVENTS,INCEPTISOLS,LOAMY_ALFISOL,ORTHENTS,ORTHIDS,PSAMMENTS,SANDY_ALFISOL,UDALFS,UDOLLS_UDALFS,UDUPTS_UDALFS,USTALF_USTOLLS,USTALFS,VERTIC_SOILS,VERTISOLS,RICE_PRODUCTION,RICE_YIELD
0,1,2005,14,Chhattisgarh,Durg,1103.9,62.53333333333334,52888,10466,23912,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,984.31,1268.46
1,1,2006,14,Chhattisgarh,Durg,886.4,52.89166666666666,63978,12392,30775,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1177.1,1505.81
2,1,2007,14,Chhattisgarh,Durg,1068.5,64.175,60332,11458,27558,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1095.84,1369.98
3,1,2008,14,Chhattisgarh,Durg,904.8,63.875,52406,17602,33857,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,704.09,876.42
4,1,2009,14,Chhattisgarh,Durg,695.7,24.208333333333332,72854,18091,41199,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,622.05,788.37
5,1,2010,14,Chhattisgarh,Durg,1149.7,63.20000000000001,77428,19543,45185,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1319.18,1695.77
6,1,2011,14,Chhattisgarh,Durg,1282.3,80.21666666666667,72843,17339,45815,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1416.48,1756.23
7,1,2012,14,Chhattisgarh,Durg,1092.1,61.93333333333334,93725,16214,50474,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1534.22,1900.97
8,1,2013,14,Chhattisgarh,Durg,1568.0,81.75833333333334,80745,16124,42229,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1296.24,1581.86
9,1,2014,14,Chhattisgarh,Durg,1379.7,73.175,92460,16253,54358,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1444.24,1729.89
10,1,2015,14,Chhattisgarh,Durg,1008.7,68.52499999999999,109099,19423,62410,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,880.6,1076.95
11,2,2005,14,Chhattisgarh,Bastar,1419.1,96.45,10661,1959,4827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.65,1241.05
12,2,2006,14,Chhattisgarh,Bastar,1709.8,101.56666666666666,12218,2520,6136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.54,1530.61
13,2,2007,14,Chhattisgarh,Bastar,1259.2,88.60833333333333,9710,715,3270,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.73,1481.83
14,2,2008,14,Chhattisgarh,Bastar,1398.3,86.50833333333333,11578,3579,5451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.33,1161.76
15,2,2009,14,Chhattisgarh,Bastar,1030.9,48.666666666666664,17440,3212,9076,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.46,1089.04
16,2,2010,14,Chhattisgarh,Bastar,1623.2,100.04166666666667,16819,5277,9675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.98,1905.45
17,2,2011,14,Chhattisgarh,Bastar,1160.5,76.58333333333334,16701,3459,10399,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.88,1231.23
18,2,2012,14,Chhattisgarh,Bastar,1542.6,94.64999999999999,16472,3495,8764,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341.33,2103.06
19,2,2013,14,Chhattisgarh,Bastar,1434.5,94.96666666666665,13070,2909,7129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.91,1969.4
20,2,2014,14,Chhattisgarh,Bastar,1476.6,90.64999999999999,21424,4606,11737,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.04,2129.33
21,2,2015,14,Chhattisgarh,Bastar,1538.5,115.72500000000002,19698,5141,13415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.46,1030.87
22,3,2005,14,Chhattisgarh,Raipur,1348.0,71.20833333333333,72879,15430,47155,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15,1147.58,1249.64
23,3,2006,14,Chhattisgarh,Raipur,1206.7,68.51666666666667,101407,21781,46657,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15,1324.71,1442.43
24,3,2007,14,Chhattisgarh,Raipur,1434.2,92.84166666666668,106660,30274,55126,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15,1483.28,1550.53
25,3,2008,14,Chhattisgarh,Raipur,1114.5,73.45,106007,23481,53556,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15,1252.38,1329.15
26,3,2009,14,Chhattisgarh,Raipur,937.5,30.475000000000005,115245,24550,59287,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15,1307.24,1407.66
27,3,2010,14,Chhattisgarh,Raipur,1109.1,53.89166666666667,127705,27617,64093,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15,1521.13,1661.71
28,3,2011,14,Chhattisgarh,Raipur,1322.9,85.79166666666667,143926,27341,66868,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15,1421.37,1483.67
29,3,2012,14,Chhattisgarh,Raipur,1233.0,69.64166666666667,140933,12325,63782,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15,1974.69,1987.25
30,3,2013,14,Chhattisgarh,Raipur,1443.6,83.9,133516,16718,62690,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15,1749.21,1733.23
31,3,2014,14,Chhattisgarh,Raipur,1233.2,64.91666666666667,131220,20116,56975,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15,2127.73,2055.8
32,3,2015,14,Chhattisgarh,Raipur,921.4,60.224999999999994,127207,16422,51969,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15,1412.83,1431.57
33,4,2005,14,Chhattisgarh,Bilaspur,1475.7,85.44166666666666,55418,5494,14434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,874.16,1228.45
34,4,2006,14,Chhattisgarh,Bilaspur,1091.7,60.19166666666666,60337,6684,17875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1127.18,1581.33
35,4,2007,14,Chhattisgarh,Bilaspur,1269.4,76.325,56764,4978,14927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1160.03,1619.32
36,4,2008,14,Chhattisgarh,Bilaspur,1047.0,68.01666666666667,51999,7429,20055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1070.95,1428.76
37,4,2009,14,Chhattisgarh,Bilaspur,791.4,39.71666666666667,59188,7339,25472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,994.29,1427.57
38,4,2010,14,Chhattisgarh,Bilaspur,973.9,56.133333333333326,60950,8969,28185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1333.61,1889.83
39,4,2011,14,Chhattisgarh,Bilaspur,1290.1,88.66666666666667,79347,8989,29934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1557.35,2079.01
40,4,2012,14,Chhattisgarh,Bilaspur,1350.1,71.18333333333332,76076,5641,28892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1746.82,2337.61
41,4,2013,14,Chhattisgarh,Bilaspur,1449.5,95.43333333333332,74396,5533,25749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1577.16,2171.95
42,4,2014,14,Chhattisgarh,Bilaspur,1348.2,85.79166666666667,77949,6235,28868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1683.92,2310.43
43,4,2015,14,Chhattisgarh,Bilaspur,1056.8,68.59166666666665,75540,7911,32253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1340.65,1831.92
44,5,2005,14,Chhattisgarh,Raigarh,1246.8,68.26666666666667,23120,2982,9291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,417.86,991.22
45,5,2006,14,Chhattisgarh,Raigarh,1089.1,65.075,21975,3245,8460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,437.91,1040.07
46,5,2007,14,Chhattisgarh,Raigarh,1291.8,79.125,23067,3014,9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,532.65,1259.04
47,5,2008,14,Chhattisgarh,Raigarh,1513.9,101.31666666666666,28705,5309,11004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,500.83,1183.18
48,5,2009,14,Chhattisgarh,Raigarh,978.2,27.316666666666666,30471,4195,13966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,470.53,1118.31
49,5,2010,14,Chhattisgarh,Raigarh,988.3,55.73333333333333,24194,4622,13785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,598.26,1375.15
50,5,2011,14,Chhattisgarh,Raigarh,1288.5,84.95833333333333,30099,2241,14000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,602.66,1430.41
51,5,2012,14,Chhattisgarh,Raigarh,1237.3,80.85000000000001,25807,1767,10948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,641.28,1517.28
52,5,2013,14,Chhattisgarh,Raigarh,1221.3,69.60000000000001,25812,2344,11328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,580.76,1387.92
53,5,2014,14,Chhattisgarh,Raigarh,1227.8,63.900000000000006,27928,4197,11565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,657.79,1608.68
54,5,2015,14,Chhattisgarh,Raigarh,1192.1,71.38333333333334,31033,3660,14398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,414.89,1013.29
55,6,2005,14,Chhattisgarh,Surguja,1120.1,75.16666666666667,17120,1499,4783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,374.25,982.46
56,6,2006,14,Chhattisgarh,Surguja,1186.3,66.2,12305,1387,6099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,403.92,1054.18
57,6,2007,14,Chhattisgarh,Surguja,1153.4,66.56666666666666,15725,2210,6950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,435.45,1143.27
58,6,2008,14,Chhattisgarh,Surguja,1119.6,63.333333333333336,16910,3551,10337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,449.93,1176.01
59,6,2009,14,Chhattisgarh,Surguja,564.1,27.458333333333332,20624,1606,13320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,270.74,720.05
60,6,2010,14,Chhattisgarh,Surguja,596.7,31.725000000000005,14897,2961,10262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,399.46,1075.9
61,6,2011,14,Chhattisgarh,Surguja,1383.6,94.39999999999999,13484,2471,10318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,530.08,1405.53
62,6,2012,14,Chhattisgarh,Surguja,1122.5,65.02499999999999,22160,1782,11396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,610.07,1632.47
63,6,2013,14,Chhattisgarh,Surguja,809.0,47.19166666666666,25632,3114,11078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,633.47,1704.2
64,6,2014,14,Chhattisgarh,Surguja,840.0,54.61666666666667,22005,5317,11871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,687.04,1801.22
65,6,2015,14,Chhattisgarh,Surguja,989.8,49.76666666666666,28205,4556,15297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,440.9,1193.82
66,7,2005,6,Madhya Pradesh,Jabalpur,1806.2,73.90833333333333,20639,1042,12035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,145.9,863.52
67,7,2006,6,Madhya Pradesh,Jabalpur,999.1,51.258333333333326,28205,1521,16181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,103.71,598.1
68,7,2007,6,Madhya Pradesh,Jabalpur,1033.4,58.98333333333333,28086,2298,16387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,53.52,347.98
69,7,2008,6,Madhya Pradesh,Jabalpur,1201.1,71.84166666666667,35173,4493,19890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,103.69,598.33
70,7,2009,6,Madhya Pradesh,Jabalpur,1008.1,52.00000000000001,38809,4531,24312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,78.8,582.84
71,7,2012,6,Madhya Pradesh,Jabalpur,1283.7,62.49999999999999,50877,3046,27139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,292.91,1608.25
72,7,2013,6,Madhya Pradesh,Jabalpur,2109.7,128.10833333333332,57705,389,22933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,364.36,1931.0
73,7,2014,6,Madhya Pradesh,Jabalpur,968.8,53.53333333333333,48381,1023,21016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,228.0,1273.74
74,7,2015,6,Madhya Pradesh,Jabalpur,1043.9,57.791666666666664,57804,1271,23267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,189.33,1120.3
75,8,2005,6,Madhya Pradesh,Balaghat,1937.9,115.39999999999999,10486,722,6693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,365.28,1468.76
76,8,2006,6,Madhya Pradesh,Balaghat,1549.1,87.89166666666667,10663,744,6582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,299.34,1203.86
77,8,2007,6,Madhya Pradesh,Balaghat,1257.1,71.14999999999999,12549,745,7523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,233.77,935.83
78,8,2008,6,Madhya Pradesh,Balaghat,1325.4,85.24166666666666,13686,976,8278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,181.57,726.86
79,8,2009,6,Madhya Pradesh,Balaghat,1010.6,36.85,14461,764,9454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,338.2,1364.81
80,8,2012,6,Madhya Pradesh,Balaghat,1173.6,61.53333333333334,16377,484,8403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,486.46,1865.48
81,8,2013,6,Madhya Pradesh,Balaghat,1428.8,76.47500000000001,15732,913,12464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,434.08,1678.25
82,8,2014,6,Madhya Pradesh,Balaghat,1076.0,51.94166666666666,15649,596,10125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,449.33,1834.0
83,8,2015,6,Madhya Pradesh,Balaghat,1004.7,66.69166666666668,19477,916,12859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,445.33,1674.17
84,9,2005,6,Madhya Pradesh,Chhindwara,1212.0,62.791666666666664,16989,2197,6869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,16.49,764.49
85,9,2006,6,Madhya Pradesh,Chhindwara,1093.5,60.10833333333333,20197,2242,7880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,16.67,810.8
86,9,2007,6,Madhya Pradesh,Chhindwara,927.5,49.458333333333336,22965,2037,6989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,12.01,585.85
87,9,2008,6,Madhya Pradesh,Chhindwara,668.0,45.01666666666666,20287,2771,6944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,9.57,495.85
88,9,2009,6,Madhya Pradesh,Chhindwara,1162.3,36.425000000000004,30188,3829,10449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,14.2,755.32
89,9,2012,6,Madhya Pradesh,Chhindwara,1078.7,65.55833333333334,35016,3192,14165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,38.37,2752.51
90,9,2013,6,Madhya Pradesh,Chhindwara,1408.0,83.5,41304,2149,13320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,28.05,2031.14
91,9,2014,6,Madhya Pradesh,Chhindwara,807.0,40.675,38309,3598,15624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,48.0,2400.0
92,9,2015,6,Madhya Pradesh,Chhindwara,1133.3,74.5,47316,3922,17967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,54.0,1741.94
93,10,2005,6,Madhya Pradesh,Narsinghpur,1585.6,47.31666666666667,9841,1543,4647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,13.93,1067.43
94,10,2006,6,Madhya Pradesh,Narsinghpur,1084.4,56.541666666666664,13901,1694,5097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,14.58,1071.27
95,10,2007,6,Madhya Pradesh,Narsinghpur,899.8,38.65833333333334,10666,848,4863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,8.38,649.61
96,10,2008,6,Madhya Pradesh,Narsinghpur,947.4,59.93333333333334,11719,1699,7238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,8.05,614.5
97,10,2009,6,Madhya Pradesh,Narsinghpur,1163.0,67.56666666666666,13128,2185,7769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,14.9,1111.94
98,10,2012,6,Madhya Pradesh,Narsinghpur,1039.5,52.04166666666666,19500,846,12182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,17.21,1333.08
99,10,2013,6,Madhya Pradesh,Narsinghpur,1821.0,104.92500000000001,15197,864,7618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,24.99,1361.11
100,10,2014,6,Madhya Pradesh,Narsinghpur,915.2,46.43333333333334,19002,1062,8081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,25.33,1407.22
101,10,2015,6,Madhya Pradesh,Narsinghpur,1006.1,53.35833333333334,24755,1579,10019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,89.33,2627.35
102,11,2005,6,Madhya Pradesh,Seoni / Shivani,1449.1,75.96666666666667,6774,421,3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,143.95,1216.62
103,11,2006,6,Madhya Pradesh,Seoni / Shivani,1322.5,66.91666666666666,7324,418,4468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,135.81,1137.53
104,11,2007,6,Madhya Pradesh,Seoni / Shivani,966.7,54.35,9964,366,5432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,97.61,820.25
105,11,2008,6,Madhya Pradesh,Seoni / Shivani,942.9,51.40833333333333,9005,574,5966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,77.42,669.72
106,11,2009,6,Madhya Pradesh,Seoni / Shivani,889.1,31.34166666666667,12456,689,7498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,122.4,1047.95
107,11,2012,6,Madhya Pradesh,Seoni / Shivani,1118.5,61.65833333333333,18777,1107,10162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,281.01,2057.93
108,11,2013,6,Madhya Pradesh,Seoni / Shivani,1734.7,102.05833333333334,21318,313,8514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,440.99,2935.24
109,11,2014,6,Madhya Pradesh,Seoni / Shivani,880.3,45.10833333333334,23150,501,9939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,199.33,1434.03
110,11,2015,6,Madhya Pradesh,Seoni / Shivani,1013.7,62.43333333333334,28360,602,11535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,238.67,1412.25
111,12,2005,6,Madhya Pradesh,Mandla,1477.5,81.08333333333333,4218,68,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,142.17,736.14
112,12,2006,6,Madhya Pradesh,Mandla,1139.7,45.05000000000001,4775,79,1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,129.68,672.93
113,12,2007,6,Madhya Pradesh,Mandla,1173.9,66.98333333333333,5453,56,1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,93.26,482.46
114,12,2008,6,Madhya Pradesh,Mandla,1503.5,97.09166666666668,6659,111,1734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,90.35,465.48
115,12,2009,6,Madhya Pradesh,Mandla,836.9,36.96666666666666,6574,129,2342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,106.2,589.67
116,12,2012,6,Madhya Pradesh,Mandla,1387.9,61.15,8317,137,2653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,212.69,1010.69
117,12,2013,6,Madhya Pradesh,Mandla,1828.1,103.48333333333333,9255,114,3263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,242.15,1138.56
118,12,2014,6,Madhya Pradesh,Mandla,1229.1,70.70833333333333,11043,163,5309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,274.0,1311.0
119,12,2015,6,Madhya Pradesh,Mandla,1195.8,73.63333333333333,11545,133,3925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,365.33,1699.21
